,title,company,rating,search_city,location,salary,age,summary
665,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Evaluate the social / economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
666,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
667,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Oxford,,"£41,526 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
668,Machine Learning Researcher,Deep Planet,,Oxford,Harwell,,30+ days ago,Excellent understanding of machine learning techniques and algorithms with strong emphasis on deep learning.Present the results of the team findings within the…
669,Research Associate on Verified Reinforcement Learning in Aut...,University of Oxford,4.3,Oxford,Oxford,,5 days ago,You will engage with researchers and colleagues in the areas of Automated Verification and of Machine Learning.We hope to fill up the position by March 2020.
670,Research Associate on Reinforcement Learning,University of Oxford,4.3,Oxford,Oxford,"£32,236 - £39,609 a year",30+ days ago,"You will hold a PhD/Dphil (or close to completion)* in Computer Science or related discipline, together with relevant experience and possess sufficient…"
671,Research Assistants in Computer Vision,University of Oxford,4.3,Oxford,Oxford,"£29,176 - £34,804 a year",8 days ago,You should possess strong oral and communication skills and have a background in machine learning.We are seeking two full-time Research Assistants in Computer…
672,"Content, Community & Social Media Specialist",Mind Foundry,,Oxford,Oxford,,30+ days ago,A key role in an Artificial Intelligence/Machine Learning start-up born at the University of Oxford.In return you can expect:A key role in an Artificial…
673,Research / Clinical Physician,Blackfield Associates,,Oxford,Oxfordshire,"£55,000 - £65,000 a year",1 day ago,You will be tasked with analysing clinical data to solve unmet medical needs across a wide range of therapeutic areas to improve clinical trial design and drug…
674,Research Associate in Machine Learning-Based Supply Chain An...,University of Oxford,4.3,Oxford,Oxford,"£29,176 - £34,804 a year",30+ days ago,"Research Associate in Machine Learning-Based Supply Chain Analytics.The successful applicant will possess: a doctoral degree (or be close to completion), in…"
675,Application Engineer (Computer Vision/Machine Learning),Oxford Technical Solutions,,Oxford,Bicester OX25,,30+ days ago,The role of Application Engineer is to develop engineering solutions using OxTS products or board sets to meet customer needs.
676,Senior Software Engineer - Java,Micro Focus,3.7,Oxford,,,30+ days ago,"While GUI development skills are essential, the role requires the desire and aptitude to be able to interact with underlying technologies such as the compiler,…"
677,Computer Vision Scientist,Rise Technical Recruitment Limited,4.1,Oxford,,"£60,000 - £80,000 a year",14 days ago,"You will also be involved in the Machine Learning aspect of the project and work closely with that specialist team, who predominantly use CNN."
678,Data Scientist / Software Developer,Tessella Ltd,,Oxford,,"£25,000 - £35,000 a year",30+ days ago,"The ability to interpret complex data using a variety of analytical, statistical or machine learning techniques."
679,Product Support Engineer,Micro Focus,3.7,Oxford,,,29 days ago,"Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics."
680,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
681,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Evaluate the social/ economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
682,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Evaluate the social / economic value of different AI and other machine learning products, for example.Our ambition is to create a world leading institute that…"
683,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Validate and evaluate AI performance and evaluate the social/ economic value of different AI and other machine learning products, for example."
684,Customer Service Advisor,Oodle Finance,,Oxford,Oxford,,30+ days ago,"If this is you, please read on:Assist with inbound and outbound calls from Oodle Customers.Provide an awesome and friendly customer experience."
685,Research Scientist,Mirada Medical,,Oxford,Oxford,,11 days ago,"We are seeking a PhD level research scientist to join our team, to conduct medical imaging research for a broad range of applications in oncology imaging."
686,EMEA Sales Leader Financial Services and Fintech,NVIDIA,4.2,Oxford,Reading,,30+ days ago,Previous experience in AI / Deep Learning / Machine Learning.Building strategic relationships with the EMEA Financial Services ecosystem including global banks…
687,Technical Project Manager,University of Oxford,4.3,Oxford,Oxford,"£41,526 - £49,553 a year",8 days ago,"To be considered, you will be educated to degree level (or have equivalent experience) and have experience in the delivery of projects relating to data…"
688,Formulation Scientist,Johnson Matthey,3.3,Oxford,Reading,,14 days ago,We are looking for someone with a background in data analytics and machine learning and its application to formulation science.Are you the ideal candidate?
689,Enterprise Risk Analyst,Oodle Finance,,Oxford,Oxford,,30+ days ago,"We are now looking for an Enterprise Risk Analyst to join our risk team.You'll report directly to John Hunt, Chief Risk Officer, to:"
690,Research Engineer,Exscientia,,Oxford,Oxford,,30+ days ago,Experience with machine learning and major frameworks such as scikit-learn.We are currently seeking a highly-motivated Research Engineer with a background in…
691,Research Fellow in Deep Learning for Complex Activity Detect...,Oxford Brookes University,4.2,Oxford,Oxford,"£31,866 a year",11 days ago,"Experience of coding machine learning or computer vision algorithms.A good first degree in machine learning, computer vision or related fields, or postgraduate…"
